Booking_ID,Hotel_ID,Country,Brand_Tier,Star_Rating,Room_Type,Nights_Stayed,Booking_Channel,Meals_Included,Payment_Type,Customer_Age,Lead_Time_Days,Checkin_Date,Checkin_Month,Is_Weekend,Is_Public_Holiday,Occupancy_Rate_Property,Competitor_Avg_Rate_RM,Distance_To_Center_KM,Review_Score,Promo_Applied,Events_Index_City,ADR_RM,Total_Spend_RM,Extra_Spend_Unscaled,Satisfaction_Rating
1075,H048, India ,midscale,3,Single,2,Online,No, Online ,19.0,16,2024-05-06,5,0,0,0.667,206.71,3.15,8.34,0,49.8,219.74,543.85,47412,4
5220,H056,UK, midscale ,3,Single,2,Online,Yes,Online,45.0,41,2024-11-10,11,1,0,0.827,219.02,4.69,8.51,0,55.0,221.58,511.46,10859,5
1366,H069,USA,MIDSCALE,3,Single,3,Online,Yes,Card,36.0,0,2023-12-13,12,0,0,0.926,241.33,2.45,7.02,0,54.2,248.87,780.55,111376,3
893,H070,Thailand,midscale,4, Double ,4,Online,No,card,57.0,25,2022-12-23,12,0,1,0.64,470.12,5.55,9.17,0,58.9,435.4,1819.38,67287,4
823,H009,USA,midscale,3,Double,3,Online,Yes,Card,18.0,37,2022-12-13,12,0,0,0.7,,3.14,7.69,0,69.9,283.72,900.16,32903,5
4371,H070,Thailand,midscale,4,Single,1,Online,No,Card,49.0,14,2024-09-03,9,0,0,0.895,276.85,5.55,8.92,0,33.6,290.12,331.12,2837,4
5715,H072,USA,upscale,4,Single,2,Travel Agent,Yes,Cash,54.0,52,2024-11-25,11,0,0,0.621,402.93,6.78,9.8,0,51.8,406.07,854.24,76980,4
6069,H042,India,upscale,3,Single,1,Walk-in,Yes,Online,21.0,2,2022-01-30,1,1,0,0.79,297.83,3.88,,0,46.1,270.61,375.4,69482,3
3043,H068,Vietnam,upscale,4,Single,2,Online,Yes,Card,21.0,8,2022-02-06,2,1,1,0.574,476.92,3.99,8.11,0,52.7,396.02,824.72,52468,4
1455,H049,India,midscale,4,Double,3,Online,Yes,Online,44.0,79,2024-07-24,7,0,0,0.787,417.21,5.0,9.27,0,64.2,416.66,1313.95,116036,3
4958,H041,Indonesia,upscale,4,Single,2,Travel Agent,No,Cash,22.0,51,2025-01-28,1,0,0,0.712,404.59,3.2,8.24,0,77.8,412.87,866.71,106641,4
2461,H061,USA,upscale,5,Single,2,Corporate,Yes,card,42.0,18,2022-02-25,2,0,0,0.706,,3.96,9.62,0,47.2,617.53,1258.16,56980,5
4888,H041,Indonesia,upscale,4,Single,2,Online,Yes,Card,30.0,20,2024-06-24,6,0,0,0.71,415.51,3.2,9.8,1,68.9,399.83,826.67,16075,5
2634,H078,Singapore,economy,1,Single,2,Online,Yes,Card,23.0,11,2023-04-13,4,0,0,0.815,77.53,1.55,6.77,0,66.7,76.16,233.8,66626,3
5070,H073, India ,economy,1,Single,2,Travel Agent,Yes,Card,61.0,0,2023-04-03,4,0,0,0.818,81.36,3.01,7.0,0,59.7,71.58,216.03,8344,3
3138,H067,Singapore,upscale,3,Single,2, Travel Agent ,YES,Card,44.0,32,2022-01-29,1,1,0,0.947,296.87,4.68,8.3,0,61.3,289.15,694.96,14357,4
4658,H047,USA,midscale,3,Double,1,Walk-in,Yes,Cash,32.0,19,2023-02-18,2,1,0,0.651,281.34,3.58,8.62,1,62.9,268.86,363.65,112327,4
1457,H003,Thailand,midscale,2,Single,4,ONLINE,Yes,Card,32.0,28,2023-09-04,9,0,0,0.848,139.11,4.56,7.63,0,56.4,136.7,585.97,29390,4
5934,H047,USA,midscale,3,DOUBLE,5,Online,No,Online,41.0,23,2024-09-08,9,1,0,0.741,249.49,3.58,8.47,1,42.7,258.44,1398.39,105693,5
5487,H050,Indonesia,luxury,5,Single,1,Online,Yes,Online,49.0,0,2024-11-02,11,1,0,0.695,853.22,6.32,9.5,0,47.6,862.32,918.84,74829,5
3171,H018,Malaysia,midscale,3,Single,2,Online,,Online,46.0,63,2023-08-28,8,0,0,0.468,260.15,3.68,7.78,0,50.5,223.54,525.85,19392,5
4719,H051,Thailand,midscale,4,Double,1,Online,Yes,Online,24.0,38,2023-08-27,8,1,0,0.823,487.8,6.74,9.64,0,61.9,427.36,489.3,4533,3
5158,H042,India,upscale,3,Double,1,Walk-in,Yes,Card,40.0,48,2022-03-09,3,0,0,0.704,256.7,3.88,8.92,0,57.1,334.19,426.81,3319,4
34,H017,Philippines,midscale,3, Double ,4,Online,NO,Card,32.0,20,2023-04-16,4,1,1,0.82,262.73,1.96,8.43,0,50.6,260.87,1136.34,23852,3
5881,H035,UK,economy,2,Single,2,Walk-in,Yes,Card,37.0,39,2023-03-16,3,0,0,0.632,93.7,6.36,6.8,0,45.1,97.21,213.72,110406,4
2695,H047,USA, midscale ,3,Single,3,Walk-in,No,Online,55.0,10,2024-01-24,1,0,0,0.766,,3.58,,0,79.8,254.38,854.63,41026,2
1341,H013,Philippines,economy,2,double,4,Corporate,No,Card,30.0,5,2022-07-15,7,0,0,0.721,130.29,4.24,8.56,0,75.1,159.75,705.21,33335,4
2048,H057,Germany,midscale,3,Single,2,Online,Yes,Card,43.0,45,2024-11-27,11,0,0,0.918,164.15,4.91,8.02,0,37.7,223.5,508.83,59229,5
2340,H051,Thailand,midscale,4,Double,1,Online,Yes,Card,32.0,37,2023-01-07,1,1,0,0.703,459.06,6.74,8.87,0,58.1,429.34,547.67,114986,3
6219,H024,,economy,3, Single ,2,Online,YES,Online,33.0,25,2024-02-02,2,0,0,0.761,180.92,5.76,8.22,0,59.9,160.91,426.7,33741,4
4604,H034,Indonesia,economy,1,Double,3, Online ,Yes,Card,40.0,44,2025-05-07,5,0,0,0.668,79.78,6.2,7.02,0,45.1,82.86,320.28,63349,5
5396,H072,USA,UPSCALE,4,Single,1,Online,Yes,Card,41.0,21,2024-04-11,4,0,0,0.73,361.75,6.78,9.8,1,42.6,375.53,442.73,32966,4
5464,H025,Indonesia,upscale,3,Double,1,Corporate,Yes,Online,39.0,28,2023-01-27,1,0,0,0.778,291.17,1.98,9.21,0,51.6,288.63,397.05,43820,4
3746,H067,Singapore,upscale,3,Single,4,Online,Yes,Online,37.0,24,2023-10-30,10,0,0,0.577,237.66,4.68,6.78,1,70.5,213.64,895.97,38030,3
1478,H057,Germany,MIDSCALE,3,SINGLE,2,Corporate,Yes,Online,30.0,10,2023-04-25,4,0,0,0.611,194.32,4.91,8.2,0,35.8,191.58,402.4,43503,4
4709,H040,UK,economy,2,suite,2,Walk-in,Yes,Card,47.0,39,2024-06-15,6,1,1,0.662,206.5,4.68,7.74,0,70.2,206.68,446.36,92568,4
1418,H002,Vietnam,economy,1, Single ,3,Corporate,Yes, Card ,54.0,4,2022-04-14,4,0,0,0.535,85.19,4.64,7.94,1,58.3,70.0,271.6,114607,5
4795,H054,Thailand,upscale,4,Double,2,Online,No, Card ,23.0,15,2022-07-05,7,0,0,0.794,518.5,3.26,9.8,1,71.3,504.26,1077.07,86844,5
2379,H031,vietnam,midscale,4,Double,1,Online,Yes,Card,58.0,53,2023-08-09,8,0,0,0.689,343.01,3.59,8.92,0,55.0,355.32,377.03,65512,4
4608,H028,Germany,midscale,3,Single,2,Online, No ,Cash,35.0,35,2023-02-05,2,1,0,0.613,247.9,2.24,,0,60.8,242.71,520.55,53880,5
5651,H078,Singapore,economy,1,Double,3,Corporate,No,Online,56.0,23,2023-09-30,9,1,0,0.887,91.96,1.55,7.56,0,71.3,99.71,351.87,86829,3
2921,H061,usa,UPSCALE,5,Double,2,Corporate,Yes,Card,31.0,0,2022-12-25,12,1,1,0.98,935.6,3.96,9.8,1,63.6,992.17,2054.66,74014,4
5004,H016,UK,economy,1,Single,2,Travel Agent,Yes,Online,54.0,23,2023-10-26,10,0,0,0.735,73.75,55.20097726343576,7.13,0,49.4,70.0,208.14,7643,5
3841,H013,Philippines,economy,2,Single,2,Online,Yes,Card,62.0,27,2024-03-26,3,0,0,0.617,110.14,4.24,8.18,0,53.0,106.88,261.44,75992,4
1704,H032,Singapore,midscale,3,double,2,Online,Yes,Card,59.0,22,2022-01-11,1,0,0,0.775,253.46,2.75,8.59,0,54.7,263.64,570.09,113950,3
5846,H070,THAILAND,midscale,4,Double,2,Travel Agent,Yes,Card,44.0,15,2024-02-21,2,0,0,0.736,371.04,5.55,9.8,0,53.8,386.7,868.23,32509,4
2873,H043,Philippines,economy,1,SINGLE,4,Online,No,Online,37.0,2,2022-11-25,11,0,0,0.703,70.0,1.16,7.36,0,56.0,72.7,387.63,23927,2
3796,H028,germany,midscale,3,Single,2,Walk-in,Yes,Online,33.0,31,2022-01-30,1,1,0,0.913,254.16,2.24,7.51,0,64.5,239.87,564.46,5363,5
5588,H057, Germany ,midscale,3,Double,2,online,Yes,Online,51.0,47,2022-05-14,5,1,0,0.827,227.03,4.91,8.8,0,31.2,265.42,561.69,15607,4
5276,H077,Indonesia,upscale,4,Single,2, Online ,YES, Card ,21.0,18,2022-06-16,6,0,0,0.819,432.57,5.3,9.8,0,51.7,482.59,990.75,8837,5
9,H052,singapore,upscale,5,Suite,4,Corporate,No,Cash,49.0,32,2024-02-08,2,0,0,0.693,961.15,4.35,9.8,0,60.3,986.59,3983.89,3473,3
3924,H047,USA,midscale,3,Double,3,ONLINE,Yes,Cash,51.0,17,2023-07-01,7,1,0,0.889,304.9,3.58,7.56,0,59.5,293.06,917.42,32420,3
3469,H059,Malaysia,midscale,3,Single,2,Online,No,Card,52.0,19,2022-12-05,12,0,0,0.866,238.02,2.11,8.49,0,69.6,267.13,571.24,63418,2
5766,H049,India,midscale,4,Double,5,ONLINE,Yes,card,26.0,25,2022-04-03,4,1,0,0.579,403.28,5.0,9.48,1,23.7,335.7,1739.3,90633,4
3747,H023,philippines,midscale,4,Suite,2,Online,Yes,Online,38.0,33,2022-12-31,12,1,0,0.915,457.86,4.44,9.02,0,75.1,,1365.04,50622,5
5885,H015,Philippines,economy,1,Single,4,Online,NO,Cash,44.0,18,2022-01-24,1,0,1,0.704,79.61,2.8,6.63,0,56.0,80.77,411.2,118491,5
3828,H001,Singapore,economy,2,double,4, Travel Agent ,Yes,Card,37.0,15,2025-08-18,8,0,1,0.638,140.19,1.78,8.36,0,42.0,142.41,688.85,46146,4
1133,H008,USA, economy ,2,Single,3,Online,Yes,Online,35.0,23,2023-06-25,6,1,0,0.627,102.68,5.9,7.62,0,46.5,122.96,447.25,17044,3
1820,H048,India,MIDSCALE,3,Single,5,Walk-in,Yes,Cash,28.0,28,2025-07-23,7,0,0,0.659,238.43,3.15,8.6,1,76.8,235.71,1223.68,95557,4
5279,H029,Philippines,economy,1,Double,1,Online,Yes,Online,49.0,49,2022-07-29,7,0,0,0.844,96.78,5.16,7.51,0,51.6,105.93,145.17,36169,3
2701,H056,UK,midscale,3,SINGLE,1,Walk-in,Yes,Card,36.0,72,2022-06-24,6,0,0,0.653,210.01,4.69,9.54,1,57.4,202.95,249.81,20072,5
6402,H074,Malaysia,economy,1,Single,2,Corporate,No,online,18.0,0,2023-10-07,10,1,1,0.74,72.58,5.85,7.05,0,48.7,81.19,181.72,77494,5
861,H023,Philippines,midscale,4,Single,1,Online,Yes, Card ,22.0,10,2022-11-15,11,0,0,0.622,316.36,4.44,8.55,0,49.5,282.62,395.51,114491,3
1608,H066,Thailand,midscale,3,Double,4,Travel Agent, Yes ,Card,39.0,40,2022-05-07,5,1,0,0.775,268.78,3.48,9.26,0,47.6,261.08,1136.39,34295,5
5907,H064,Malaysia, luxury ,5,Single,2,Online,Yes,Card,35.0,24,2024-03-18,3,0,0,0.751,722.54,3.13,9.75,0,53.6,750.6,1568.84,77244,4
452,H037, Philippines ,upscale,5,Suite,5,Corporate,Yes,Card,27.0,21,2023-03-18,3,1,0,0.729,801.01,1.92,9.34,0,48.0,985.38,4942.68,74392,5
1895,H015,Philippines,economy,1,Single,2,Online,Yes,Card,30.0,68,2025-06-18,6,0,0,0.66,77.45,2.8,8.11,0,67.3,70.41,190.38,88502,4
881,H048,India,midscale,3,Suite,2, Online ,Yes,Online,31.0,20,2024-01-26,1,0,0,0.631,263.61,3.15,8.62,0,48.9,338.75,727.75,95708,4
1360,H042,India,Upscale,3,Suite,2,Walk-in,No,Card,34.0,55,2022-07-10,7,1,0,0.789,482.99,3.88,8.9,0,43.4,478.1,1049.08,59862,3
468,H047,USA,midscale,3,Double,1,Online,No,Online,43.0,65,2023-07-30,7,1,0,0.81,296.3,3.58,7.96,0,63.6,314.11,359.64,9081,3
1110,H028,Germany,Midscale,3,Single,1,Travel Agent,Yes,Card,41.0,53,2022-05-06,5,0,0,0.667,203.11,2.24,8.51,0,57.5,213.03,249.0,83213,4
2292,H021,Vietnam,upscale,4,Single,1,Online,YES,Online,22.0,0,2025-03-02,3,1,1,0.797,473.6,9.56,9.7,0,61.3,501.72,617.5,58108,5
4595,H033,Thailand,midscale,4,Double,4,online,No,Card,52.0,44,2022-04-11,4,0,0,0.631,393.62,0.98,9.16,0,49.7,372.48,1511.0,64528,5
3891,H065,Vietnam,luxury,4,DOUBLE,2,Travel Agent,Yes,CARD,40.0,62,2024-11-12,11,0,0,0.697,1111.26,4.96,,0,49.3,302.525,1291.43,43931,5
2704,H005,UK,economy,1,Single,3,Travel Agent,No,Card,59.0,44,2024-08-10,8,1,0,0.7,89.88,2.84,7.18,0,63.1,89.12,307.94,113896,4
535,H023,Philippines,midscale,4,Double,3,Travel Agent, Yes ,Card,50.0,56,2024-03-24,3,1,0,0.783,377.42,4.44,8.88,0,61.4,401.92,1278.5,43894,3
3108,H053,Singapore,economy,2,Suite,3,Online,Yes,Online,55.0,49,2022-07-21,7,0,1,0.769,181.97,3.49,8.55,0,49.9,211.67,749.81,27677,4
4070,H066,Thailand,midscale,3,SINGLE,3,Corporate,No,Card,53.0,2,2023-07-18,7,0,0,0.859,250.34,3.48,8.91,0,67.6,262.7,883.01,115374,5
4059,H029,Philippines,economy,1,Single,3,Walk-in,Yes,Online,43.0,26,2022-03-28,3,0,0,0.61,70.0,5.16,6.23,1,26.3,70.0,320.82,7166,3
5683,H020,UK,Economy,2,Single,3,Online,No,Online,38.0,10,2022-05-13,5,0,1,0.665,118.31,4.78,8.01,0,58.8,120.18,391.73,73506,3
3772,H069,USA,midscale,3,Single,4,Online,Yes,Card,33.0,40,2024-03-11,3,0,0,0.725,205.68,2.45,7.93,0,50.0,201.02,886.3,20583,5
6181,H016,UK,economy,1,Single,3,Walk-in,Yes,Cash,30.0,47,2022-11-05,11,1,0,0.926,89.38,5.89,6.38,0,59.0,77.43,322.55,99045,5
2203,H013,Philippines,economy,2,Double,1,Travel Agent,yes,Card,41.0,14,2023-09-19,9,0,0,0.844,107.88,4.24,8.09,0,49.9,117.46,175.2,1394,5
4528,H023,Philippines,midscale,4,Single,2,ONLINE,Yes,Card,22.0,44,2025-09-23,9,0,0,0.746,297.58,4.44,9.05,0,65.9,302.88,658.46,10010,4
3070,H027,Singapore,midscale,4,SINGLE,3,Online,Yes,card,33.0,30,2023-02-11,2,1,0,0.785,346.95,1.31,9.8,1,51.6,341.72,1126.93,37449,3
1794,H077,Indonesia,upscale,4,Suite,1,Online,Yes,Card,,14,2022-05-28,5,1,0,0.533,688.8,5.3,9.14,0,36.5,631.09,652.36,25040,2
4971,H018,Malaysia,midscale,3, Single ,3,Travel Agent,Yes,Card,41.0,0,2024-06-30,6,1,0,0.866,251.86,3.68,8.4,0,52.7,240.56,744.24,65261,4
2194,H001,Singapore,Economy,2,Double,3,Walk-in,Yes,Card,20.0,19,2025-07-23,7,0,0,0.637,147.71,1.78,7.83,0,56.0,136.84,476.82,76116,5
2665,H034,Indonesia,economy,1,Suite,1,Online,Yes, Cash ,51.0,10,2022-10-25,10,0,0,0.719,109.16,6.2,6.3,0,38.7,98.37,129.08,73191,5
6426,H043,Philippines,economy,1, Double ,4,Travel Agent,Yes,Card,26.0,45,2022-05-25,5,0,0,0.866,77.16,1.16,6.09,0,70.8,80.13,424.88,49692,4
1803,H080,USA,upscale,3,single,2,Walk-in,Yes,Card,41.0,50,2024-11-12,11,0,0,0.711,243.51,3.68,8.99,0,51.9,278.12,663.38,91779,4
2838,H067,Singapore,Upscale,3,Single,1,Online,No,Online,53.0,0,2023-09-01,9,0,0,0.681,253.14,4.68,,0,35.6,252.72,325.28,63916,5
3303,H033,Thailand,midscale,4,Single,2,Online,Yes,Card,26.0,41,2024-01-01,1,0,0,0.703,351.98,0.98,8.29,0,56.4,335.6,732.09,56696,5
6068,H033,Thailand,midscale,4,Double,4,Corporate,Yes,CARD,53.0,25,2024-12-09,12,0,0,0.835,362.46,50.29097726343576,9.8,0,57.1,406.38,1742.91,70737,4
5207,H078,Singapore,Economy,1,Double,2,Online,NO,Card,58.0,26,2023-11-08,11,0,0,0.622,80.42,1.55,5.61,0,38.5,85.65,287.29,38952,4
5917,H038,Malaysia,economy,3,Suite,2,Online,No,Online,,53,2023-07-14,7,0,0,0.753,232.31,3.85,8.27,0,66.0,306.21,641.98,80716,5
3778,H059,Malaysia,midscale,3,single,3,Walk-in,No,Card,34.0,38,2025-09-17,9,0,0,0.795,214.63,2.11,,0,73.0,206.99,656.8,89956,3
3004,H042,India,upscale,3,double,1,Travel Agent,No,Online,25.0,38,2023-05-07,5,1,0,0.82,329.29,3.88,8.94,0,42.1,343.97,402.28,38396,4
870,H074,Malaysia,economy,1,Double,1,Online,Yes,Card,18.0,63,2025-01-30,1,0,0,0.754,85.87,5.85,5.99,0,48.4,78.71,142.71,12328,5
5732,H042,India,upscale,3,Double,2,Online,Yes,Online,22.0,42,2022-11-13,11,1,0,0.737,322.06,3.88,9.38,0,46.8,344.12,789.72,33846,4
3237,H050,Indonesia,luxury,5,Double,1,Walk-in,Yes,Online,48.0,49,2024-05-26,5,1,0,0.804,961.66,6.32,9.74,0,55.6,957.24,984.94,32677,3
5148,H003,Thailand,midscale,2,Single,2,Online,Yes, Cash ,20.0,63,2025-09-05,9,0,0,0.686,115.46,4.56,7.34,0,50.8,123.05,291.87,64009,4
5319,H034,Indonesia,ECONOMY,1,Suite,3,Walk-in,No, Card ,33.0,0,2025-07-02,7,0,0,0.718,132.95,6.2,5.53,0,,136.72,474.84,11303,4
620,H047,USA,midscale,3,Single,1,Corporate,No,Card,26.0,5,2025-05-19,5,0,0,0.726,207.23,3.58,9.34,0,51.8,195.71,284.42,32433,4
3446,H033,Thailand,midscale,4,Double,2,Walk-in,No,Cash,34.0,12,2025-06-29,6,1,0,0.748,437.5,0.98,9.2,0,49.6,458.11,962.55,91320,5
3355,H010,Germany,midscale,3,SINGLE,1,Online,No,Online,38.0,26,2022-12-05,12,0,0,0.607,246.17,2.52,8.53,0,61.6,224.05,328.22,34801,3
1165,H023,Philippines,midscale,4,Suite,2,Walk-in,Yes,Card,29.0,0,2025-04-30,4,0,0,0.789,451.8,4.44,9.73,1,35.6,500.68,1051.9,82099,3
1465,H011,Malaysia,upscale,4,suite,1,Online,Yes,Card,32.0,44,2023-04-20,4,0,0,0.915,586.33,2.74,8.64,0,50.2,563.1,617.79,22675,5
24,H045,Germany,ECONOMY,3,SINGLE,4,Online, Yes ,Online,25.0,45,2022-08-13,8,1,0,0.86,168.92,2.93,9.8,0,42.7,187.52,779.65,108972,4
2170,H080,USA,upscale,3,SUITE,1,Online,Yes,Card,25.0,7,2025-09-21,9,1,0,0.788,341.81,3.68,8.03,0,59.1,418.13,461.27,105772,5
5277,H015,Philippines,economy,1,Double,3,Walk-In,No,Online,36.0,14,2023-12-01,12,0,0,0.885,95.46,2.8,6.11,0,58.6,104.56,378.09,56949,5
3907,H025,Indonesia,upscale,3,Double,3,Online,Yes,Card,37.0,34,2022-09-30,9,0,0,0.793,232.79,1.98,8.27,0,41.2,300.91,1012.19,20178,4
986,H063,Nan,economy,2,Single,3,Online, Yes ,card,27.0,30,2022-05-13,5,0,0,0.625,106.46,4.2,8.08,0,40.8,106.93,432.73,88783,4
5272,H048,India,midscale,3,Single,1,Travel Agent,Yes,Card,48.0,41,2023-01-27,1,0,1,0.591,,3.15,8.17,1,50.8,208.21,313.01,1239,4
2570,H034,Indonesia,economy,1,Single,3,Travel Agent,No,Card,49.0,0,2024-03-06,3,0,0,0.517,70.0,6.2,7.0,0,55.0,70.0,309.8,48065,3
2520,H051,Thailand,midscale,4,Single,1,Online,Yes,Card,39.0,66,2023-10-16,10,0,0,0.702,331.51,6.74,9.31,0,53.0,348.22,386.35,57779,3
6071,H036,USA,economy,2,Single,5,Walk-in,NO, Card ,34.0,0,2023-10-07,10,1,0,0.769,114.57,2.2,6.16,0,40.8,106.31,616.48,69467,4
4016,H032,Singapore,midscale,3,Double,1,Online,Yes,Card,32.0,24,2024-07-27,7,1,0,0.673,285.57,2.75,9.28,0,54.0,284.74,364.22,76104,4
6101,H014,Indonesia,luxury,4, Double ,2,Corporate,No,Cash,26.0,12,2023-11-07,11,0,0,0.617,527.86,2.97,9.8,0,38.7,620.09,1358.16,46924,5
1035,H058,USA,upscale,4,Single,1,Online,Yes,Cash,18.0,24,2024-04-04,4,0,1,0.767,427.22,3.67,9.38,0,44.4,386.14,409.8,82486,2
2860,H006,Singapore,Economy,1,Double,2, Online ,No,Card,29.0,41,2022-02-10,2,0,0,0.777,99.01,2.95,6.11,0,63.0,107.38,273.24,95922,4
1111,H080,USA,upscale,3,Single,1,Online,Yes,Online,35.0,28,2022-09-05,9,0,0,0.62,221.76,3.68,7.64,1,45.1,197.84,310.49,25454,4
4231,H036,USA,economy,2,Double,4,Travel Agent,No,Card,46.0,37,2023-12-29,12,0,0,0.587,118.05,2.2,7.51,0,76.7,146.59,660.26,107521,5
3975,H048,India,midscale,3,Single,4, Corporate ,Yes,Online,44.0,19,2022-12-31,12,1,0,0.902,269.81,3.15,9.05,0,74.6,290.44,1242.13,55486,4
909,H011,Malaysia,upscale,4,SINGLE,3,Travel Agent,Yes,Card,37.0,16,2022-02-24,2,0,0,0.793,459.86,2.74,9.8,1,60.1,436.2,1327.2,28533,3
5564,H008,usa,economy,2,Suite,2, Online ,No,Cash,31.0,31,2024-03-05,3,0,0,0.795,135.86,5.9,9.01,0,48.5,179.17,428.79,88602,5
3698,H053,SINGAPORE,economy,2,Single,1,Online,Yes,Card,42.0,8,2024-04-03,4,0,0,0.706,101.79,3.49,8.11,0,49.3,102.91,154.52,8166,4
2064,H075,philippines,upscale,3, Single ,3,Walk-in,NO,Card,41.0,26,2022-05-11,5,0,0,0.783,238.9,7.41,8.24,1,43.4,228.43,740.2,26109,5
64,H034,Indonesia,ECONOMY,1, Single ,2,Online,Yes,Cash,41.0,7,2025-06-03,6,0,0,0.721,72.29,6.2,6.5,0,52.5,70.0,231.07,55854,2
4878,H060,Singapore,midscale,4,Double,1,Walk-in,No,Card,28.0,51,2022-01-30,1,1,1,0.739,390.02,6.81,9.2,0,46.4,404.62,498.98,100667,5
1393,H052,Singapore,upscale,5,Suite,2,Walk-in,Yes,Card,38.0,21,2022-11-07,11,0,0,0.815,880.3,4.35,9.8,1,56.6,891.17,1882.12,89348,4
5787,H006,Singapore,economy,1,Single,2,Online,,Online,43.0,74,2025-03-22,3,1,0,0.687,71.71,2.95,7.02,0,56.0,78.57,256.35,87431,5
4349,H058,USA,UPSCALE,4,SINGLE,1,Online,No,Online,55.0,17,2024-04-01,4,0,0,0.689,358.48,3.67,8.3,0,44.3,376.31,482.83,21436,5
2979,H025,Indonesia,Upscale,3,Single,2,Travel Agent,Yes, Card ,28.0,0,2024-05-07,5,0,0,0.579,258.73,1.98,8.37,0,56.8,229.46,538.05,64189,4
3735,H009,USA,midscale,3,single,4,Online,No,Cash,50.0,42,2025-04-09,4,0,0,0.779,198.2,3.14,8.54,1,65.9,186.22,771.44,3837,3
4737,H012,Thailand,Midscale,3,Single,3,Online,,Card,52.0,7,2024-03-16,3,1,0,0.711,217.88,5.2,9.8,0,30.9,235.28,818.79,26115,4
6086,H061,USA,upscale,5,Double,4,Travel Agent,yes,Card,27.0,43,2023-11-18,11,1,1,0.895,901.08,3.96,9.8,0,55.9,940.47,3789.61,49670,4
5709,H079,Germany,upscale,4,Double,2,Corporate,,Card,26.0,17,2023-06-03,6,1,0,0.971,556.2,5.24,9.05,0,50.2,479.86,994.85,108542,5
222,H051,Thailand,midscale,4,Double,2, Travel Agent ,Yes,Card,34.0,18,2023-01-13,1,0,1,0.456,415.72,6.74,9.69,0,39.7,390.93,883.79,14349,4
1992,H035,UK,economy,2,Single,1,Online, Yes ,Card,51.0,27,2024-02-13,2,0,0,0.771,110.38,6.36,7.0,0,59.4,115.33,167.09,93093,4
3439,H055,Uk,MIDSCALE,4, Single ,4,Travel Agent,Yes,CARD,47.0,68,2022-07-16,7,1,0,0.923,389.64,1.31,9.8,0,70.1,389.13,1651.66,59815,5
4003,H076,Vietnam,economy,1, Single ,2,online,No,Cash,36.0,29,2024-04-19,4,0,0,0.685,79.92,5.75,6.68,0,49.3,70.76,181.17,64176,4
4158,H047,USA,midscale,3,Double,2,Online,Yes,Card,20.0,0,2022-11-18,11,0,0,0.747,213.53,3.58,7.75,0,50.9,242.53,514.01,114918,4
3309,H051,Thailand,midscale,4,Single,4,online,no,Card,23.0,68,2024-04-24,4,0,0,0.718,227.82,6.74,8.24,0,48.2,306.72,1314.6,85981,3
4848,H015, Philippines ,economy,1,Double,4,Travel Agent,Yes,Card,37.0,16,2023-08-12,8,1,0,0.744,83.47,2.8,6.82,0,64.7,110.46,554.64,110481,5
1508,H003,Thailand,midscale,2,Single,3,Walk-in,No,Card,46.0,43,2025-06-21,6,1,0,0.885,166.72,4.56,7.19,0,63.7,156.22,493.42,83695,5
3663,H028,Germany,MIDSCALE,3,Single,3,Travel Agent,,CARD,50.0,7,2025-05-04,5,1,0,0.837,236.97,2.24,8.24,0,60.1,213.24,723.38,110880,3
4606,H026,Singapore,upscale,4,single,1,ONLINE,No,Card,18.0,46,2023-07-29,7,1,0,0.675,517.32,0.83,9.21,0,71.2,459.79,511.67,60633,3
6296,H057,Germany,midscale,3,Single,3,Corporate,Yes,card,34.0,7,2023-11-12,11,1,0,0.719,253.66,4.91,8.98,0,56.1,236.94,775.98,106860,4
1688,H071,Thailand,midscale,3,Single,2,Online,No,card,42.0,3,2022-10-26,10,0,0,0.956,231.98,6.81,8.29,0,71.8,235.25,518.79,23560,5
4303,H063,UK,economy,2,Double,4,Online,No,Card,51.0,14,2023-10-22,10,1,0,0.708,131.21,4.2,8.34,0,29.0,140.25,643.26,15826,3
5795,H044,Germany,midscale,3,Single,2,Corporate,No,Card,52.0,18,2025-09-14,9,1,0,0.63,231.5,6.08,9.8,0,49.2,236.12,492.27,2972,4
1557,H032,Singapore,midscale,3,Suite,4,Travel Agent,No,Card,37.0,26,2023-06-26,6,0,0,0.613,279.21,2.75,8.77,1,46.9,327.74,1331.34,98864,4
3408,H073,India,economy,1,single,4,Travel Agent,Yes, Card ,19.0,31,2024-01-02,1,0,0,0.702,80.2,3.01,7.57,0,53.2,79.71,409.42,93507,3
1481,H007,USA, midscale ,3,Single,2,Online,Yes,Card,38.0,64,2025-05-24,5,1,0,0.69,188.41,1.23,9.2,0,40.0,191.83,502.71,20867,4
1196,H039,Malaysia,upscale,4,Double,4,Corporate,Yes,Online,28.0,8,2025-08-18,8,0,1,0.689,477.34,6.99,9.68,0,56.1,502.42,2035.87,13991,3
3846,H069,USA,midscale,3,Single,3,Online,Yes,Card,29.0,12,2025-02-22,2,1,0,0.68,250.41,51.76097726343576,8.42,1,49.5,219.99,747.68,25560,4
692,H070,Thailand,Midscale,4,Double,2,Travel Agent,Yes,Card,33.0,26,2022-06-25,6,1,0,0.715,418.01,5.55,8.71,0,71.4,485.45,1027.2,40267,4
